20181119,진짜최고.. 솔직히 알탕액기스까지 우려낸 마블영화보다 백배재밌음  
20181119,관람객재미있었어요. 감사합니닺  
20181119,"내용도 좋고, 액션 애니메이팅도 훌륭하고, 무엇보다 재밌다. ND  "
20181119,마지막에 좀 힘이 빠지는 면이 없지않아 있지만 재미를 보장해주는 영화  
20181118,캐릭터들도 멋지고 재밌어요~ 주체적인 여성캐릭터 너무 좋아요 :)  
20181118,잭잭이와 악당너구리?? 싸움의 캐미란 너무 재미었더군요..  
20181118,관람객막둥이 때문에 더 재밌네요  
20181118,다좋은데 14년째 어린아이라는게 소름...  
20181118,히어로물 진짜 안좋아함 유명한 히어로들나오는거 봐도 무슨재미인지모르겠음... 마블인지 뭔지 뭐가뭔지하나도 모르겠고 누가누군지몰라도 인크레더블은 진짜 너무재미있어ㅠㅠ  
20181117,기대를 한참 넘어선 수작! 그 와중에 스크린슬레이버 대사가 찜찜한 건 왜일까  
20181117,짹짹 캐릭터 정말 굿~!!! 엄청 웃음^^  
20181117,에드나 목소리가 감독?? 그리고 미스터인크레더블역이 75세 성우? 와우 주연목소리들이 60~70대인게 더 놀랍다 ㅎ  
20181117,관람객사실 처음에 나온 만두가 더 재미있었다.  
20181117,박진감 있고 재미있게 만들었네.  
20181116,관람객잼났어요 다음작품 기대합니다  
20181116,"와 개재밌다 진짜....최고였음 캐릭터설정, 스토리, 그래픽 등등bb  "
20181116,"영화 시작하자마자 예상되는, 뻔한 메인 스토리와 가족 이야기가 전개 되지만 정신없고 유쾌한 액션을 보는 재미가 있다. 특히 아기의 귀여움과 재밌는 능력들이 영화의 큰 부분을 차지한다. 빌런의 능력이 약해보이고 위기감은 떨어지지만 아이들용으로는 충분.  "
20181116,관람객skjdalkdjlkasjdasd  
20181116,아기가너무귀엽다요요  
20181116,관람객내가 걸루 하고 있는 조합하나를  
20181116,Mr. Incredible baby  
